developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,25,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,41.93333333333333,2.0,medium,low,low,False
AUSTRALIA,GLOBAL,111,Games,10000 - 50000,tablet,True,False,high,0.0,0.0070385250412768,98.56666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,96.03333333333332,0.0,medium,high,low,False
UNITED STATES,GLOBAL,13533660,Communication,10000000000 - 15000000000,GLOBAL,True,True,low,99.0,0.0070385250412768,175.63333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,KW,24615,Games,100 - 500,tablet,True,True,low,99.0,0.4593668264336205,20.433333333333334,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,ID,27194,Entertainment,100000 - 500000,GLOBAL,True,True,low,99.0,7.133302325807243,51.333333333333336,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,1 - 5,GLOBAL,True,True,low,0.0,0.0070385250412768,20.433333333333334,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23,Music & Audio,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,25.633333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,34.166666666666664,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,47,Medical,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,61.133333333333326,4.0,medium,low,low,False
UNITED STATES,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,11.5,0.0,medium,low,low,False
AUSTRALIA,GLOBAL,774,Photo & Video,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,76.8,4.0,high,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,77,Tools,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,35.6,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,19,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,33.9,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,238,Art & Design,50000 - 100000,GLOBAL,True,False,high,0.0,0.0070385250412768,95.86666666666666,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,True,low,0.0,0.0070385250412768,25.066666666666663,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,1 - 5,GLOBAL,True,False,high,99.0,0.0070385250412768,44.7,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,67.13333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Medical,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,89.56666666666666,4.0,medium,low,low,False
JORDAN,DO,25480,Games,1000000 - 5000000,GLOBAL,True,True,low,99.0,3.5150320689724914,79.3,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,APAC,0,Lifestyle,1000 - 5000,GLOBAL,True,False,high,0.0,12.773719630977215,12.1,0.0,medium,low,low,False
UNITED STATES,GLOBAL,1188,Books & Reference,100000 - 500000,GLOBAL,True,False,high,0.0,0.0070385250412768,136.73333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,91,Entertainment,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,43.06666666666667,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,100,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,155.93333333333334,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Reference,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,119.2,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Communication,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,57.0,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21964,Social,1000000 - 5000000,GLOBAL,True,False,high,0.0,0.0070385250412768,46.53333333333333,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,72.06666666666666,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,83.06666666666666,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,32.13333333333333,0.0,medium,low,low,False
AUSTRALIA,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,35.666666666666664,0.0,medium,low,low,False
CYPRUS,GLOBAL,1359924,Games,100000000 - 500000000,tablet,True,True,low,99.0,2750.8702704884045,98.83333333333331,4.0,low,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Music & Audio,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,95.7,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,109.13333333333334,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,DE,1334,Games,1000000 - 5000000,tablet,True,True,low,0.0,108.1876569270052,10.366666666666667,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,45.0,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,36.3,4.0,medium,low,low,False
UNITED STATES,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,106.06666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GE,611,Games,100 - 500,GLOBAL,True,False,high,0.0,3.2363616087904994,13.666666666666666,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,43.0,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Auto & Vehicles,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,106.23333333333332,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,True,True,low,99.0,0.0070385250412768,85.8,5.0,medium,low,low,False
INDIA,GLOBAL,51806,Communication,1000000 - 5000000,tablet,True,False,high,99.0,0.0070385250412768,30.5,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,85.06666666666666,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Lifestyle,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,41.0,4.0,medium,low,low,False
CANADA,GLOBAL,8,Education,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,28.166666666666668,4.0,medium,low,low,True
SINGAPORE,US,406269,Productivity,10000000 - 50000000,tablet,True,True,low,0.0,1.366490535802758,54.0,4.0,medium,low,low,False
KENYA,GLOBAL,2,News,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,58.3,1.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,47.766666666666666,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,147.43333333333334,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Health & Fitness,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,32.2,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,RU,2206,Games,1000000 - 5000000,tablet,True,False,high,99.0,25.15616497600368,23.166666666666668,4.0,medium,medium,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Travel & Local,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,90.7,4.0,medium,low,low,False
UNITED KINGDOM,GLOBAL,700,Auto & Vehicles,100000 - 500000,GLOBAL,True,False,high,0.0,0.0070385250412768,70.93333333333334,3.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,64.6,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Shopping,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,53.16666666666666,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,41.6,0.0,medium,medium,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,47,Education,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,89.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Shopping,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,40.8,1.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,2.7,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,1 - 5,GLOBAL,True,False,high,99.0,0.0070385250412768,50.16666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,35.766666666666666,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,68.36666666666666,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,53.06666666666667,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,5 - 10,GLOBAL,True,True,low,99.0,0.0070385250412768,3.9,0.0,medium,low,low,False
UNITED STATES,CA,6610,Games,100 - 500,GLOBAL,True,False,high,99.0,301.19776674224534,67.2,4.0,low,low,low,False
FRANCE,BR,11900,Games,100 - 500,smartphone,True,True,low,99.0,355.81899133495614,66.6,4.0,low,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,115.6,2.0,medium,low,low,False
VIET NAM,GLOBAL,0,Games,1000 - 5000,smartphone,True,False,high,0.0,0.0070385250412768,11.5,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,1 - 5,GLOBAL,True,False,high,99.0,0.0070385250412768,33.53333333333333,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,88.76666666666665,5.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,23,Events,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,83.8,4.0,medium,low,low,False
TURKEY,GLOBAL,0,Games,100 - 500,GLOBAL,True,True,low,0.0,0.0070385250412768,22.0,0.0,medium,medium,low,False
HONG KONG,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,55.73333333333333,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,True,False,high,99.0,0.0070385250412768,42.766666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Music,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,155.26666666666668,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,55.43333333333333,4.0,medium,low,low,False
CHINA,GE,24134,Games,10000000 - 50000000,GLOBAL,True,False,high,0.0,4.241356312391527,44.5,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Medical,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,94.36666666666666,3.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,148.46666666666667,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,6.833333333333333,0.0,medium,low,low,False
INDIA,GLOBAL,18,Music & Audio,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,51.766666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,59.3,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Navigation,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,10.433333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,128,Lifestyle,1000 - 5000,GLOBAL,True,True,low,99.0,0.0070385250412768,114.03333333333332,1.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,144.2,3.0,medium,low,low,False
CHINA,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,55.2,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,48.5,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Communication,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,83.23333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,15.266666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,96.66666666666669,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,57,Games,100 - 500,smartphone,True,False,high,0.0,0.0070385250412768,43.46666666666666,4.0,medium,low,low,False
UNITED STATES,GLOBAL,7,Business,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,36.93333333333333,4.0,medium,low,low,False
UNITED STATES,GLOBAL,34967,Lifestyle,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,107.5,4.0,low,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,77.73333333333333,5.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,8.333333333333334,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,101.5,5.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,49.56666666666667,4.0,medium,low,low,False
"PERSONAL DATA, CAN NOT BE PUBLICLY DISCLOSED ACCORDING TO APPLICABLE LAWS.",GLOBAL,363,Games,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,51.73333333333333,4.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Food & Drink,1 - 5,GLOBAL,True,False,high,99.0,0.0070385250412768,60.86666666666667,4.0,medium,low,low,False
NETHERLANDS,GLOBAL,14,Health & Fitness,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,78.46666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,13.7,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Health & Fitness,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,71.06666666666666,5.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,56.43333333333333,4.0,medium,medium,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,28.03333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Social Networking,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,52.86666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,95.4,1.0,medium,low,low,False
INDIA,GLOBAL,36,Medical,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,95.6,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,APAC,84475,Games,10000000 - 50000000,GLOBAL,True,False,high,99.0,136.32119267090937,40.23333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,35,Personalization,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,106.1,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,34.5,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Education,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,79.8,2.0,medium,low,low,False
NETHERLANDS,GLOBAL,0,Games,100 - 500,GLOBAL,False,False,high,0.0,0.0070385250412768,97.26666666666664,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,30.03333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,41.0,4.0,medium,low,low,False
GERMANY,GLOBAL,0,Books & Reference,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,56.4,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,177,Tools,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,79.93333333333332,1.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,89.46666666666667,3.0,medium,low,low,False
JAPAN,MX,1039,Games,100 - 500,tablet,True,False,high,0.0,15.840155211331275,9.833333333333332,4.0,medium,medium,low,False
NETHERLANDS,IE,150907,Books & Reference,10000000 - 50000000,smartphone,True,True,low,0.0,0.2377246689879603,113.73333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,67.53333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,5 - 10,GLOBAL,True,False,high,99.0,0.0070385250412768,24.4,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,54.633333333333326,0.0,low,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,39.633333333333326,0.0,medium,low,low,False
PAKISTAN,TW,45026,Games,5000000 - 10000000,smartphone,True,False,high,0.0,2.996462063391508,29.6,3.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,19.633333333333333,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,TH,0,Tools,10 - 50,GLOBAL,True,False,high,0.0,316.06004713172786,10.8,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,8,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,63.266666666666666,3.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,MX,22405,Games,1000000 - 5000000,smartphone,True,True,low,99.0,32.693857335537544,15.3,4.0,medium,medium,low,False
GUATEMALA,GLOBAL,0,Music & Audio,0 - 1,GLOBAL,True,False,high,0.0,0.0070385250412768,14.866666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,41.766666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Music & Audio,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,42.53333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,SG,18759,Games,10000000 - 50000000,GLOBAL,True,False,high,0.0,19.675036064587104,21.9,3.0,medium,medium,low,False
FRANCE,US,6509,Games,500000 - 1000000,tablet,True,True,low,99.0,463.93745492357846,21.633333333333333,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,76.83333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,61.633333333333326,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,39,Libraries & Demo,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,36.833333333333336,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,20,Education,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,120.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Health & Fitness,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,42.86666666666667,4.0,medium,low,low,False
IRELAND,APAC,22179,Games,100 - 500,tablet,True,False,high,0.0,5.597491900856446,89.33333333333333,4.0,low,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,50 - 100,GLOBAL,True,True,low,0.0,0.0070385250412768,43.46666666666666,0.0,medium,low,low,False
CHINA,UA,659,Games,50000 - 100000,GLOBAL,True,False,high,0.0,0.0289467265866915,15.433333333333334,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,47.53333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,17.4,0.0,medium,high,low,False
HONG KONG,GLOBAL,0,Games,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,72.76666666666665,4.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,62.03333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,4.6,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,39.16666666666666,4.0,medium,low,low,False
CHINA,PL,7412,Games,1000000 - 5000000,smartphone,True,True,low,0.0,18.24828019608923,41.0,4.0,medium,low,low,True
UNITED KINGDOM,KZ,65212,Games,10000000 - 50000000,tablet,True,True,low,99.0,0.1416540084388185,45.833333333333336,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Health & Fitness,100 - 500,GLOBAL,True,True,low,0.0,0.0070385250412768,115.46666666666668,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,50.53333333333333,4.0,medium,low,low,False
PAKISTAN,GLOBAL,0,Games,100000 - 500000,smartphone,True,False,high,0.0,31.899685426134862,17.566666666666666,4.0,medium,medium,low,False
